brand,product,url,imgsrc,name,categories,specific,hex,lightness,hue,sat,description,brand_prod_hex,lighttodark,id,rgb,L,A,B,L_s,A_s,B_s,brand_popularity,light_bucket,lab_vec,kmeans_cluster,hier_cluster,Cluster,text_features
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547826sw?$50px$,medium-tan neutral,"descriptor, skin, color",Shade 7,#c88c3f,0.515686274509804,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#c88c3f,True,49,"(200, 140, 63)",62.840904226984094,15.43613943754768,48.91866971325632,-0.2709275115804815,0.4086632581591513,3.0436714387331154,39,light,"(62.840904226984094, 15.43613943754768, 48.91866971325632)",7,0,7,"descriptor, skin, color No description"
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547838sw?$50px$,tan warm,"skin, color, descriptor",Shade 8,#ab6939,0.447058823529412,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#ab6939,True,50,"(171, 105, 57)",50.75512689735545,21.955776031757246,37.4956962965508,-1.0223610584301426,1.593023313946225,1.6339905830318677,39,mid,"(50.75512689735545, 21.955776031757246, 37.4956962965508)",4,4,4,"skin, color, descriptor No description"
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547827sw?$50px$,deep neutral,descriptor,Shade 9,#8d5d35,0.380392156862745,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#8d5d35,True,51,"(141, 93, 53)",43.871439379354236,15.349343261330084,30.64877101822305,-1.4503545243014302,0.39289582655131017,0.7890284936375228,39,mid,"(43.871439379354236, 15.349343261330084, 30.64877101822305)",6,4,6,descriptor No description
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,deep warm,descriptor,Shade 10,#914d26,0.358823529411765,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#914d26,True,52,"(145, 77, 38)",40.35890016381676,25.347395096217667,34.97730862973971,-1.6687467492441472,2.2091463272995258,1.3232025988853018,39,mid,"(40.35890016381676, 25.347395096217667, 34.97730862973971)",4,6,4,descriptor No description
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547836sw?$50px$,dark neutral,descriptor,Shade 11,#6e452b,0.3,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#6e452b,True,53,"(110, 69, 43)",33.448725399374595,14.711208678749921,22.857039810753122,-2.0983870604110706,0.276972017163598,-0.172529755274883,39,dark,"(33.448725399374595, 14.711208678749921, 22.857039810753122)",5,2,5,descriptor No description
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547828sw?$50px$,dark warm,descriptor,Shade 12,#83503f,0.380392156862745,,,No description,Benefit Cosmetics||Hello Happy Flawless Brightening Foundation SPF 15||#83503f,True,54,"(131, 80, 63)",39.449395674273,19.43978492418147,18.993967682115944,-1.725295216571781,1.1359672609792881,-0.6492619181956892,39,dark,"(39.449395674273, 19.43978492418147, 18.993967682115944)",6,2,6,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546882sw?$tn$,fair cool,descriptor,Shade 1,#e3cfb7,0.803921568627451,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#e3cfb7,True,55,"(227, 207, 183)",84.16138049482042,3.15106509257429,14.451900983713495,1.0546737025994715,-1.823048759268878,-1.2097871191641374,39,very_light,"(84.16138049482042, 3.15106509257429, 14.451900983713495)",2,3,2,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546886sw?$50px$,light neutral,descriptor,Shade 2,#edd2b5,0.819607843137255,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#edd2b5,True,56,"(237, 210, 181)",85.72328421202744,4.995800634622682,17.82450967440341,1.1517851103350136,-1.4879332880425682,-0.7935818342875838,39,very_light,"(85.72328421202744, 4.995800634622682, 17.82450967440341)",3,3,3,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546884sw?$50px$,light neutral warm,descriptor,Shade 3,#dfc7a5,0.76078431372549,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#dfc7a5,True,57,"(223, 199, 165)",81.43025968345476,3.274716572316261,20.12470554981485,0.8848661890084133,-1.8005861769870033,-0.5097203586766519,39,very_light,"(81.43025968345476, 3.274716572316261, 20.12470554981485)",3,3,3,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546883sw?$50px$,medium neutral,descriptor,Shade 4,#c7ae98,0.688235294117647,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#c7ae98,True,58,"(199, 174, 152)",72.68213129743785,5.579621947477131,14.614037135937142,0.340951059504461,-1.3818760511597494,-1.1897782982145517,39,light,"(72.68213129743785, 5.579621947477131, 14.614037135937142)",3,3,3,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546885sw?$50px$,shade   medium neutral warm,descriptor,5,#dab48a,0.698039215686274,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#dab48a,True,59,"(218, 180, 138)",75.68994885551128,7.932342243586077,26.58303193291878,0.5279622011377687,-0.9544798457292533,0.2872857035818392,39,light,"(75.68994885551128, 7.932342243586077, 26.58303193291878)",0,7,0,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546889sw?$50px$,medium warm,descriptor,Shade 6,#d0a270,0.627450980392157,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#d0a270,True,60,"(208, 162, 112)",69.76918295568544,10.712238353793978,32.460459424005194,0.15983841407562857,-0.4494826937266013,1.0126044724095686,39,light,"(69.76918295568544, 10.712238353793978, 32.460459424005194)",0,0,0,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546890sw?$50px$,medium-tan neutral,"descriptor, skin, color",Shade 7,#c39e68,0.586274509803922,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#c39e68,True,61,"(195, 158, 104)",67.31956156111862,6.7057771121457606,33.30709746893557,0.007533134675390108,-1.1772982078430785,1.117085976489869,39,light,"(67.31956156111862, 6.7057771121457606, 33.30709746893557)",0,7,0,"descriptor, skin, color No description"
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546887sw?$50px$,tan warm,"skin, color, descriptor",Shade 8,#b48e69,0.558823529411765,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#b48e69,True,62,"(180, 142, 105)",61.71495011011983,9.362775054221617,25.1834405367106,-0.3409337406006954,-0.6946267912033874,0.11456559603493104,39,light,"(61.71495011011983, 9.362775054221617, 25.1834405367106)",0,0,0,"skin, color, descriptor No description"
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546888sw?$50px$,deep neutral,descriptor,Shade 9,#b78145,0.494117647058824,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#b78145,True,63,"(183, 129, 69)",58.225561972602776,14.540772405237378,40.25057903160033,-0.5578865466135579,0.2460104886353458,1.9739638377732112,39,mid,"(58.225561972602776, 14.540772405237378, 40.25057903160033)",7,0,7,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546948sw?$50px$,deep warm,descriptor,Shade 10,#946542,0.419607843137255,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#946542,True,64,"(148, 101, 66)",46.97139413809192,14.90378849089774,27.316191369267408,-1.2576147496142758,0.31195615067518495,0.37776309365314126,39,mid,"(46.97139413809192, 14.90378849089774, 27.316191369267408)",6,4,6,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546950sw?$50px$,dark neutral,descriptor,Shade 11,#926738,0.396078431372549,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#926738,True,65,"(146, 103, 56)",47.102793247872484,12.010508403058894,32.983383461281534,-1.249445006252114,-0.2136383846527299,1.077137232615104,39,mid,"(47.102793247872484, 12.010508403058894, 32.983383461281534)",7,4,7,descriptor No description
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,https://images.ulta.com/is/image/Ulta/2546952sw?$50px$,dark warm,descriptor,Shade 12,#7f5739,0.36078431372549,,,No description,Benefit Cosmetics||Hello Happy Velvet Powder Foundation||#7f5739,True,66,"(127, 87, 57)",40.61307467614922,12.926342799895075,23.969187915947675,-1.6529434417603557,-0.04726750467270476,-0.035282312301375955,39,mid,"(40.61307467614922, 12.926342799895075, 23.969187915947675)",6,2,6,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264063sw?$tn$,fair,descriptor,Unknown,#f9efe3,0.933333333333333,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#f9efe3,True,67,"(249, 239, 227)",94.9159166840228,1.3517143649874885,6.987141438866318,1.7233372939403273,-2.14991960510681,-2.1309946050710002,135,very_light,"(94.9159166840228, 1.3517143649874885, 6.987141438866318)",2,5,2,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533844sw?$50px$,fair light,descriptor,Unknown,#fcebdb,0.923529411764706,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#fcebdb,True,68,"(252, 235, 219)",93.98107130563395,3.160925439302742,9.822662072312216,1.6652132561329605,-1.8212575243384277,-1.7810700270212183,135,very_light,"(93.98107130563395, 3.160925439302742, 9.822662072312216)",2,5,2,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264064sw?$50px$,light,descriptor,Unknown,#fbe6d1,0.901960784313726,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#fbe6d1,True,69,"(251, 230, 209)",92.44559288936887,3.8345752262812782,12.816013361110112,1.5697448422299036,-1.6988820072742623,-1.4116679587264611,135,very_light,"(92.44559288936887, 3.8345752262812782, 12.816013361110112)",2,5,2,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,light medium,descriptor,Unknown,#f6ceab,0.817647058823529,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#f6ceab,True,70,"(246, 206, 171)",85.3409239860956,9.118562126829932,22.675727575890114,1.1280118524873926,-0.7389906191760118,-0.19490504908559947,135,very_light,"(85.3409239860956, 9.118562126829932, 22.675727575890114)",3,3,3,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264065sw?$50px$,medium,descriptor,Unknown,#eec7a0,0.780392156862745,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#eec7a0,True,71,"(238, 199, 160)",82.68098043681042,8.348149682763372,24.699953162279662,0.9626297871766906,-0.8789440831534546,0.05489961671016081,135,very_light,"(82.68098043681042, 8.348149682763372, 24.699953162279662)",3,3,3,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533859sw?$50px$,neutral medium,descriptor,Unknown,#f1c09b,0.776470588235294,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#f1c09b,True,72,"(241, 192, 155)",81.16436978372587,12.57357733466069,25.32293696299388,0.8683344769823305,-0.11135103449027461,0.13178050448273468,135,very_light,"(81.16436978372587, 12.57357733466069, 25.32293696299388)",0,7,0,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509231sw?$50px$,medium tan,"descriptor, skin, color",Unknown,#e0ae86,0.701960784313725,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#e0ae86,True,73,"(224, 174, 134)",74.72559505814253,13.051507409112094,27.530653921905103,0.46800347654682006,-0.024530046623816484,0.4042293860701442,135,light,"(74.72559505814253, 13.051507409112094, 27.530653921905103)",0,1,0,"descriptor, skin, color No description"
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533849sw?$50px$,neutral tan,"descriptor, skin, color",Unknown,#e6a77c,0.694117647058824,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#e6a77c,True,74,"(230, 167, 124)",73.49241254337973,18.12697090889709,31.353246713691483,0.39133031885844566,0.8974808886312954,0.8759660942937874,135,light,"(73.49241254337973, 18.12697090889709, 31.353246713691483)",7,0,7,"descriptor, skin, color No description"
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2264066sw?$50px$,tan,"skin, color",Unknown,#e1965e,0.625490196078431,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#e1965e,True,75,"(225, 150, 94)",68.48324998888835,22.575583360901263,40.71924634572128,0.07988549554201059,1.7056177864010573,2.031800910163052,135,light,"(68.48324998888835, 22.575583360901263, 40.71924634572128)",4,6,4,"skin, color No description"
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509232sw?$50px$,rich,descriptor,Unknown,#c6713e,0.509803921568627,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#c6713e,True,76,"(198, 113, 62)",56.25383527762568,29.236047202030935,42.089948896551654,-0.6804787095679884,2.9155605819019943,2.2009559168568975,135,mid,"(56.25383527762568, 29.236047202030935, 42.089948896551654)",4,6,4,descriptor No description
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533843sw?$50px$,rich honey,"descriptor, food",Unknown,#9e502b,0.394117647058824,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#9e502b,True,77,"(158, 80, 43)",43.0367762909015,29.468174017502125,35.78593704177495,-1.5022497254022271,2.95772884145887,1.4229934283163779,135,mid,"(43.0367762909015, 29.468174017502125, 35.78593704177495)",4,6,4,"descriptor, food No description"
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2509233sw?$50px$,deep,descriptor,Unknown,#85412f,0.352941176470588,,,No description,It Cosmetics||CC+ Cream with SPF 50+||#85412f,True,78,"(133, 65, 47)",35.93307934933892,27.515895460408142,24.26565732026209,-1.943922283397922,2.6030770587436605,0.0013042425576230145,135,dark,"(35.93307934933892, 27.515895460408142, 24.26565732026209)",6,6,6,descriptor No description
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568662sw?$tn$,medium neutral,descriptor,33,#d9a681,0.67843137254902,,,No description,It Cosmetics||Your Skin But Better Foundation + Skincare||#d9a681,True,79,"(217, 166, 129)",71.96778567807823,13.999762961898366,26.404989833670545,0.29653660044306684,0.1477304748285317,0.2653139691075168,135,light,"(71.96778567807823, 13.999762961898366, 26.404989833670545)",1,1,1,descriptor No description
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2568652sw?$50px$,fair warm,descriptor,10,#fae6d2,0.901960784313726,,,No description,It Cosmetics||Your Skin But Better Foundation + Skincare||#fae6d2,True,80,"(250, 230, 210)",92.38556789888128,3.6287414448655797,12.199423938774068,1.5660127867508462,-1.7362738626817977,-1.4877597321016718,135,very_light,"(92.38556789888128, 3.6287414448655797, 12.199423938774068)",2,5,2,descriptor No description
